timestamp,root_cause,alarm
0,rack45,router180
0,rack45,router183
0,rack45,router182
0,rack46,switch184
0,rack46,switch185
0,rack46,switch186
0,rack46,switch187
0,rack46,router185
0,rack46,router184
0,rack47,switch190
0,rack47,router190
0,rack47,switch188
0,rack47,switch189
0,rack47,router189
0,rack47,router188
0,rack54,router219
0,rack54,router218
0,rack54,router217
0,rack55,switch221
0,rack55,router220
0,rack55,router221
0,rack55,router222
0,rack56,switch227
0,rack56,switch226
0,rack56,router224
0,rack56,router226
0,rack56,router227
0,rack58,switch234
0,rack58,router233
0,rack58,router235
0,rack58,router234
0,rack58,switch232
0,rack58,switch233
0,rack59,switch239
0,rack59,router237
0,rack59,router238
0,rack60,switch243
0,rack60,switch240
0,rack60,router242
0,rack60,router243
0,rack60,router240
0,rack60,router241
0,rack61,switch247
0,rack61,switch246
0,rack61,switch245
0,rack61,switch244
0,rack61,router246
0,rack61,router247
0,rack61,router245
0,rack64,switch256
0,rack64,router257
0,rack64,router256
0,rack64,router259
0,rack64,router258
0,rack64,switch259
0,rack64,switch258
0,rack65,switch261
0,rack65,switch262
0,rack65,router261
0,rack65,router263
0,rack68,switch275
0,rack68,switch272
0,rack68,switch273
0,rack68,router274
0,rack68,router273
0,rack68,router272
0,rack69,switch278
0,rack69,router277
0,rack69,switch277
0,rack69,router279
0,rack69,switch276
0,rack70,router280
0,rack70,switch283
0,rack70,switch280
0,rack72,router289
0,rack72,switch290
0,rack72,router291
0,rack72,router290
0,rack72,switch289
0,rack72,switch288
0,rack75,switch302
0,rack75,switch303
0,rack75,switch300
0,rack75,router302
0,rack75,router301
0,rack75,router300
0,rack76,switch306
0,rack76,switch307
0,rack76,switch305
0,rack76,router307
0,rack76,router305
0,rack76,router304
0,rack79,switch319
0,rack79,switch318
0,rack79,switch317
0,rack79,switch316
0,rack79,router318
0,rack79,router319
0,rack79,router316
0,rack79,router317
0,rack80,switch320
0,rack80,switch322
0,rack80,router321
0,rack80,router320
0,rack80,router323
0,rack80,router322
0,rack81,switch324
0,rack81,switch326
0,rack81,switch327
0,rack81,router325
0,rack81,router324
0,rack81,router327
0,rack84,switch337
0,rack84,switch336
0,rack84,switch338
0,rack84,router336
0,rack84,router337
0,rack84,router338
0,rack84,router339
0,rack88,router354
0,rack88,router355
0,rack88,router353
0,rack88,switch355
0,rack89,switch357
0,rack89,switch358
0,rack89,router356
0,rack89,router358
0,rack89,router359
0,rack92,switch371
0,rack92,switch370
0,rack92,router371
0,rack92,switch368
0,rack92,switch369
0,rack92,router369
0,rack94,switch377
0,rack94,switch376
0,rack94,switch378
0,rack94,router376
0,rack94,router377
0,rack94,router379
0,rack97,router389
0,rack97,router388
0,rack97,switch391
0,rack97,switch390
0,rack97,router390
0,rack97,router391
0,rack97,switch388
0,rack97,switch389
0,switch288,switch288
0,switch119,switch119
0,rack56,rack56
0,rack79,rack79
0,router357,router357
0,rack45,rack45
0,rack24,rack24
0,router140,router140
0,router328,router328
0,router260,router260
0,router239,router239
0,pipe37,pipe37
0,router353,router353
0,router161,router161
0,router333,router333
0,switch51,switch51
0,router264,router264
0,router41,router41
0,router15,router15
0,switch29,switch29
0,router396,router396
0,switch341,switch341
0,rack94,rack94
0,router27,router27
0,switch317,switch317
0,router277,router277
0,pipe22,pipe22
0,pipe42,pipe42
0,switch73,switch73
0,router60,router60
0,router337,router337
0,router200,router200
0,switch166,switch166
0,router99,router99
0,switch204,switch204
0,router23,router23
0,switch187,switch187
0,switch238,switch238
0,router130,router130
0,rack26,rack26
0,pipe18,pipe18
0,switch54,switch54
0,pipe82,pipe82
0,switch259,switch259
0,router235,router235
0,router251,router251
0,router342,router342
0,switch21,switch21
0,switch41,switch41
0,rack69,rack69
0,switch200,switch200
0,switch6,switch6
0,router286,router286
0,rack70,rack70
0,switch260,switch260
0,router104,router104
0,switch47,switch47
0,pipe74,pipe74
0,router53,router53
0,router367,router367
0,router388,router388
0,switch355,switch355
0,pipe86,pipe86
0,router68,router68
0,router31,router31
0,switch255,switch255
0,router190,router190
0,switch386,switch386
0,router255,router255
0,rack81,rack81
0,router282,router282
0,router100,router100
0,switch210,switch210
0,router57,router57
0,router358,router358
0,router129,router129
0,switch332,switch332
0,pipe55,pipe55
0,switch382,switch382
0,rack61,rack61
0,router8,router8
0,router306,router306
0,switch239,switch239
0,switch214,switch214
0,router363,router363
0,rack40,rack40
0,switch336,switch336
0,rack9,rack9
0,router338,router338
0,switch58,switch58
0,rack89,rack89
0,battery4,battery4
0,router172,router172
0,pipe32,pipe32
0,switch61,switch61
0,router299,router299
0,router368,router368
0,switch81,switch81
0,switch118,switch118
0,router226,router226
0,switch270,switch270
0,switch220,switch220
0,rack44,rack44
0,router378,router378
0,switch20,switch20
0,switch368,switch368
0,router387,router387
0,router164,router164
0,router261,router261
0,router185,router185
0,router238,router238
0,switch396,switch396
0,router393,router393
0,switch342,switch342
0,pipe91,pipe91
0,switch373,switch373
0,router222,router222
0,router86,router86
0,pipe47,pipe47
0,pipe2,pipe2
0,router76,router76
0,router383,router383
0,rack37,rack37
0,router160,router160
0,router330,router330
0,router205,router205
0,switch163,switch163
0,switch392,switch392
0,router310,router310
0,router291,router291
0,switch35,switch35
0,router26,router26
0,switch184,switch184
0,pipe23,pipe23
0,pipe6,pipe6
0,rack13,rack13
0,rack33,rack33
0,switch13,switch13
0,router63,router63
0,switch195,switch195
0,router44,router44
0,switch167,switch167
0,rack6,rack6
0,pipe99,pipe99
0,router279,router279
0,router22,router22
0,switch1,switch1
0,switch101,switch101
0,router243,router243
0,router3,router3
0,switch127,switch127
0,router272,router272
0,pipe77,pipe77
0,router50,router50
0,router327,router327
0,rack68,rack68
0,router32,router32
0,router189,router189
0,router250,router250
0,router341,router341
0,rack84,rack84
0,router7,router7
0,switch113,switch113
0,router211,router211
0,pipe73,pipe73
0,router375,router375
0,switch354,switch354
0,pipe87,pipe87
0,router254,router254
0,switch62,switch62
0,rack80,rack80
0,switch155,switch155
0,router150,router150
0,switch9,switch9
0,router283,router283
0,rack75,rack75
0,router309,router309
0,router139,router139
0,switch252,switch252
0,switch383,switch383
0,switch399,switch399
0,switch64,switch64
0,switch194,switch194
0,rack54,rack54
0,switch74,switch74
0,pipe17,pipe17
0,rack47,rack47
0,switch335,switch335
0,pipe50,pipe50
0,rack64,rack64
0,rack88,rack88
0,router301,router301
0,switch376,switch376
0,router89,router89
0,pipe24,pipe24
0,switch291,switch291
0,switch207,switch207
0,switch369,switch369
0,router118,router118
0,router142,router142
0,switch53,switch53
0,battery3,battery3
0,switch159,switch159
0,router184,router184
0,router177,router177
0,switch343,switch343
0,switch14,switch14
0,pipe90,pipe90
0,rack92,rack92
0,switch38,switch38
0,ups7,ups7
0,router209,router209
0,router85,router85
0,pipe20,pipe20
0,router59,router59
0,router114,router114
0,router146,router146
0,rack10,rack10
0,router382,router382
0,switch16,switch16
0,switch241,switch241
0,router266,router266
0,router47,router47
0,router233,router233
0,pipe39,pipe39
0,rack58,rack58
0,router275,router275
0,pipe64,pipe64
0,router136,router136
0,router110,router110
0,router73,router73
0,rack14,rack14
0,router322,router322
0,pipe71,pipe71
0,router13,router13
0,switch30,switch30
0,switch97,switch97
0,router292,router292
0,switch326,switch326
0,router288,router288
0,rack72,rack72
0,switch229,switch229
0,switch285,switch285
0,pipe28,pipe28
0,switch99,switch99
0,router51,router51
0,switch79,switch79
0,rack65,rack65
0,rack18,rack18
0,router326,router326
0,pipe80,pipe80
0,router66,router66
0,switch388,switch388
0,pipe85,pipe85
0,router253,router253
0,switch231,switch231
0,switch93,switch93
0,switch322,switch322
0,router284,router284
0,router242,router242
0,rack76,rack76
0,router106,router106
0,switch112,switch112
0,switch202,switch202
0,switch133,switch133
0,router365,router365
0,pipe72,pipe72
0,pac,pac
0,switch305,switch305
0,router37,router37
0,switch144,switch144
0,switch384,switch384
0,switch190,switch190
0,switch63,switch63
0,switch154,switch154
0,switch174,switch174
0,switch8,switch8
0,switch199,switch199
0,router102,router102
0,router228,router228
0,switch212,switch212
0,router361,router361
0,pipe12,pipe12
0,rack21,rack21
0,switch301,switch301
0,switch135,switch135
0,switch330,switch330
0,router304,router304
0,rack43,rack43
0,switch289,switch289
0,switch125,switch125
0,switch216,switch216
0,rack55,rack55
0,router356,router356
0,rack46,rack46
0,switch366,switch366
0,switch39,switch39
0,switch248,switch248
0,switch10,switch10
0,router198,router198
0,router391,router391
0,pipe30,pipe30
0,router300,router300
0,switch375,switch375
0,switch83,switch83
0,router28,router28
0,rack28,rack28
0,router88,router88
0,router369,router369
0,switch292,switch292
0,switch266,switch266
0,switch115,switch115
0,chiller_plant,chiller_plant
0,router145,router145
0,switch52,switch52
0,rack22,rack22
0,battery2,battery2
0,router14,router14
0,switch28,switch28
0,router395,router395
0,pipe34,pipe34
0,switch271,switch271
0,router84,router84
0,switch213,switch213
0,pipe61,pipe61
0,rack60,rack60
0,pipe45,pipe45
0,pipe4,pipe4
0,switch70,switch70
0,rack11,rack11
0,rack35,rack35
0,switch15,switch15
0,switch240,switch240
0,router336,router336
0,router38,router38
0,router317,router317
0,switch149,switch149
0,router10,router10
0,router183,router183
0,router232,router232
0,switch344,switch344
0,pipe38,pipe38
0,rack97,rack97
0,router20,router20
0,rack59,rack59
0,router137,router137
0,pipe8,pipe8
0,pipe79,pipe79
0,pipe19,pipe19
0,router70,router70
0,rack15,rack15
0,router325,router325
0,rack31,rack31
0,switch235,switch235
0,switch258,switch258
0,router236,router236
0,router94,router94
0,switch96,switch96
0,pipe29,pipe29
0,router133,router133
0,switch136,switch136
0,pipe75,pipe75
0,router52,router52
0,switch337,switch337
0,router377,router377
0,router389,router389
0,switch352,switch352
0,pipe81,pipe81
0,router69,router69
0,switch306,switch306
0,router126,router126
0,switch24,switch24
0,router195,router195
0,switch157,switch157
0,router285,router285
0,router101,router101
0,pipe49,pipe49
0,switch132,switch132
0,router56,router56
0,pipe11,pipe11
0,rack39,rack39
0,switch19,switch19
0,switch302,switch302
0,switch145,switch145
0,switch250,switch250
0,switch333,switch333
0,pdu,pdu
0,switch153,switch153
0,switch177,switch177
0,router156,router156
0,router281,router281
0,switch269,switch269
0,router229,router229
0,router360,router360
0,switch363,switch363
0,rack41,rack41
0,pipe89,pipe89
0,router115,router115
0,router171,router171
0,switch232,switch232
0,switch80,switch80
1,substation1,transformer1
1,generator1,transformer2
1,chiller_plant,cdu
1,cdu,pac
1,pac,pipe10
1,pac,pipe14
1,pac,pipe19
1,pac,pipe1
1,pac,pipe0
1,pac,pipe2
1,pac,pipe4
1,pac,pipe7
1,pac,pipe6
1,pac,pipe68
1,pac,pipe62
1,pac,pipe63
1,pac,pipe64
1,pac,pipe66
1,pac,pipe67
1,pac,pipe29
1,pac,pipe24
1,pac,pipe27
1,pac,pipe20
1,pac,pipe21
1,pac,pipe88
1,pac,pipe82
1,pac,pipe83
1,pac,pipe80
1,pac,pipe81
1,pac,pipe87
1,pac,pipe84
1,pac,pipe77
1,pac,pipe75
1,pac,pipe74
1,pac,pipe71
1,pac,pipe70
1,pac,pipe47
1,pac,pipe44
1,pac,pipe45
1,pac,pipe43
1,pac,pipe40
1,pac,pipe41
1,pac,pipe39
1,pac,pipe38
1,pac,pipe32
1,pac,pipe37
1,pac,pipe36
1,pac,pipe34
1,pac,pipe99
1,pac,pipe90
1,pac,pipe92
1,pac,pipe95
1,pac,pipe94
1,pac,pipe97
1,pac,pipe96
1,pac,pipe59
1,pac,pipe55
1,pac,pipe57
1,pac,pipe56
1,pac,pipe51
1,pac,pipe52
1,pdu,rack61
1,pdu,rack60
1,pdu,rack63
1,pdu,rack65
1,pdu,rack64
1,pdu,rack66
1,pdu,rack68
1,pdu,rack58
1,pdu,rack59
1,pdu,rack56
1,pdu,rack57
1,pdu,rack50
1,pdu,rack51
1,pdu,rack53
1,pdu,rack49
1,pdu,rack48
1,pdu,rack42
1,pdu,rack40
1,pdu,rack47
1,pdu,rack44
1,pdu,rack38
1,pdu,rack39
1,pdu,rack36
1,pdu,rack34
1,pdu,rack35
1,pdu,rack33
1,pdu,rack30
1,pdu,rack31
1,pdu,rack91
1,pdu,rack92
1,pdu,rack95
1,pdu,rack96
1,pdu,rack97
1,pdu,rack98
1,pdu,rack29
1,pdu,rack24
1,pdu,rack27
1,pdu,rack26
1,pdu,rack21
1,pdu,rack20
1,pdu,rack23
1,pdu,rack22
1,pdu,rack89
1,pdu,rack88
1,pdu,rack87
1,pdu,rack86
1,pdu,rack85
1,pdu,rack82
1,pdu,rack18
1,pdu,rack10
1,pdu,rack14
1,pdu,rack15
1,pdu,rack16
1,pdu,rack17
1,pdu,rack8
1,pdu,rack9
1,pdu,rack7
1,pdu,rack4
1,pdu,rack2
1,pdu,rack3
1,pdu,rack1
1,pdu,rack72
1,pdu,rack73
1,pdu,rack70
1,pdu,rack71
1,pdu,rack77
1,pdu,rack78
1,pdu,rack79
1,battery4,ups8
1,rack2,router8
1,rack2,router10
1,rack2,router11
1,rack2,switch11
1,rack2,switch10
1,rack2,switch9
1,rack2,switch8
1,rack4,router18
1,rack4,router19
1,rack4,router17
1,rack4,switch18
1,rack4,switch16
1,rack6,switch26
1,rack6,router24
1,rack6,router26
1,rack6,switch27
1,rack6,switch25
1,rack7,router30
1,rack7,router31
1,rack7,switch31
1,rack7,switch30
1,rack7,router29
1,rack7,router28
1,rack7,switch29
1,rack9,router36
1,rack9,router37
1,rack9,router38
1,rack9,router39
1,rack9,switch36
1,rack9,switch39
1,rack9,switch38
1,rack10,switch40
1,rack10,switch41
1,rack10,switch43
1,rack10,router42
1,rack10,router40
1,rack11,switch44
1,rack11,switch45
1,rack11,switch46
1,rack11,router47
1,rack11,router44
1,rack12,switch49
1,rack12,router50
1,rack12,router51
1,rack12,switch51
1,rack12,switch50
1,rack12,router49
1,rack12,router48
1,rack14,router56
1,rack14,router57
1,rack14,router59
1,rack14,switch56
1,rack14,switch59
1,rack19,router76
1,rack19,router77
1,rack19,router79
1,rack19,switch78
1,rack19,switch76
1,rack21,switch84
1,rack21,switch86
1,rack21,router87
1,rack21,router86
1,rack21,router84
1,rack23,router94
1,rack23,router95
1,rack23,router92
1,rack23,switch94
1,rack24,router96
1,rack24,router98
1,rack24,router99
1,rack24,switch96
1,rack24,switch99
1,rack24,switch98
1,rack25,router101
1,rack25,router100
1,rack25,router103
1,rack25,router102
1,rack25,switch102
1,rack25,switch103
1,rack26,router105
1,rack26,router104
1,rack26,router107
1,rack26,router106
1,rack26,switch104
1,rack26,switch105
1,rack26,switch106
1,rack26,switch107
1,rack28,switch113
1,rack28,switch112
1,rack28,switch114
1,rack28,router115
1,rack28,router112
1,rack28,router113
1,rack32,switch131
1,rack32,switch130
1,rack32,router131
1,rack32,router129
1,rack32,router128
1,rack33,switch135
1,rack33,switch133
1,rack33,router135
1,rack33,router132
1,rack33,router133
1,rack36,router145
1,rack36,router144
1,rack36,router146
1,rack36,switch144
1,rack36,switch147
1,rack38,switch155
1,rack38,switch154
1,rack38,switch152
1,rack38,router154
1,rack38,router155
1,rack39,switch158
1,rack39,router159
1,rack39,router156
1,rack42,router168
1,rack42,switch170
1,rack42,router170
1,rack42,router171
1,rack43,router173
1,rack43,router174
1,rack43,switch175
1,rack44,switch177
1,rack44,switch178
1,rack44,switch176
1,rack44,switch179
1,rack44,router176
1,rack44,router178
1,rack44,router179
1,rack46,switch184
1,rack46,switch185
1,rack46,switch186
1,rack46,switch187
1,rack46,router185
1,rack46,router184
1,rack46,router186
1,rack47,router190
1,rack47,router191
1,rack47,switch188
1,rack47,switch189
1,rack47,router189
1,rack48,switch193
1,rack48,router195
1,rack48,switch195
1,rack48,switch194
1,rack48,router192
1,rack48,router193
1,rack48,router194
1,rack50,switch200
1,rack50,router203
1,rack50,router200
1,rack50,router201
1,rack52,router211
1,rack52,router210
1,rack52,switch209
1,rack52,router208
1,rack52,router209
1,rack54,switch218
1,rack54,switch219
1,rack54,switch216
1,rack54,router216
1,rack54,router218
1,rack55,switch221
1,rack55,switch220
1,rack55,switch222
1,rack55,router220
1,rack55,router221
1,rack55,router222
1,rack55,router223
1,rack56,switch224
1,rack56,switch227
1,rack56,switch226
1,rack56,router224
1,rack56,router226
1,rack56,router227
1,rack57,router230
1,rack57,router228
1,rack57,router229
1,rack57,switch228
1,rack57,switch231
1,rack59,switch236
1,rack59,switch238
1,rack59,switch239
1,rack59,router236
1,rack59,router238
1,rack61,switch246
1,rack61,switch245
1,rack61,switch244
1,rack61,router246
1,rack61,router247
1,rack66,router264
1,rack66,router265
1,rack66,switch265
1,rack66,switch264
1,rack66,switch267
1,rack66,switch266
1,rack66,router266
1,rack68,switch274
1,rack68,switch275
1,rack68,switch272
1,rack68,switch273
1,rack68,router273
1,rack68,router272
1,rack70,router282
1,rack70,router283
1,rack70,router281
1,rack70,switch281
1,rack72,router288
1,rack72,router289
1,rack72,router291
1,rack72,router290
1,rack72,switch291
1,rack72,switch289
1,rack73,router295
1,rack73,router292
1,rack73,switch293
1,rack73,switch295
1,rack77,router310
1,rack77,router311
1,rack77,switch308
1,rack77,switch309
1,rack77,router309
1,rack77,router308
1,rack78,switch314
1,rack78,switch313
1,rack78,switch312
1,rack78,router312
1,rack78,router313
1,rack78,router314
1,rack78,router315
1,rack80,switch320
1,rack80,switch321
1,rack80,switch323
1,rack80,router320
1,rack80,router323
1,rack82,switch331
1,rack82,switch330
1,rack82,router330
1,rack82,router328
1,rack83,switch332
1,rack83,switch335
1,rack83,switch334
1,rack83,router332
1,rack83,router333
1,rack83,router335
1,rack84,switch337
1,rack84,switch336
1,rack84,switch339
1,rack84,router336
1,rack84,router339
1,rack87,router350
1,rack87,router351
1,rack87,switch348
1,rack87,switch349
1,rack87,switch350
1,rack87,router349
1,rack87,router348
1,rack88,switch353
1,rack88,switch352
1,rack88,router354
1,rack88,router355
1,rack88,router352
1,rack89,switch356
1,rack89,switch359
1,rack89,switch358
1,rack89,router356
1,rack89,router357
1,rack89,router358
1,rack89,router359
1,rack90,switch360
1,rack90,switch361
1,rack90,switch362
1,rack90,router360
1,rack90,router363
1,rack92,router370
1,rack92,switch370
1,rack92,router371
1,rack92,router369
1,rack96,router387
1,rack96,router386
1,rack96,router385
1,rack96,switch386
1,rack96,switch387
1,rack96,switch384
1,rack97,router388
1,rack97,switch391
1,rack97,router390
1,rack97,switch389
1,rack99,switch397
1,rack99,switch396
1,rack99,router396
1,rack99,router397
1,rack99,router399
1,rack52,rack52
1,router251,router251
1,switch162,switch162
1,pipe12,pipe12
1,router43,router43
1,switch272,switch272
1,router290,router290
1,switch371,switch371
1,router394,router394
1,switch66,switch66
1,rack66,rack66
1,rack43,rack43
1,pipe95,pipe95
1,router204,router204
1,router192,router192
1,rack23,rack23
1,router281,router281
1,router176,router176
1,switch343,switch343
1,switch116,switch116
1,switch42,switch42
1,pipe8,pipe8
1,chiller_plant,chiller_plant
1,switch298,switch298
1,router341,router341
1,rack47,rack47
1,pipe99,pipe99
1,switch2,switch2
1,pipe45,pipe45
1,router105,router105
1,switch186,switch186
1,switch347,switch347
1,router387,router387
1,pipe22,pipe22
1,router330,router330
1,switch203,switch203
1,rack61,rack61
1,switch303,switch303
1,rack11,rack11
1,router243,router243
1,router323,router323
1,rack2,rack2
1,switch6,switch6
1,router66,router66
1,router150,router150
1,switch283,switch283
1,rack72,rack72
1,router58,router58
1,router383,router383
1,rack38,rack38
1,pdu,pdu
1,switch36,switch36
1,switch92,switch92
1,switch48,switch48
1,switch373,switch373
1,switch143,switch143
1,router208,router208
1,switch390,switch390
1,switch205,switch205
1,generator1,generator1
1,rack97,rack97
1,switch74,switch74
1,switch138,switch138
1,rack6,rack6
1,switch32,switch32
1,switch294,switch294
1,rack19,rack19
1,router271,router271
1,switch147,switch147
1,pipe49,pipe49
1,router131,router131
1,switch78,switch78
1,pipe80,pipe80
1,pipe66,pipe66
1,pipe75,pipe75
1,router169,router169
1,battery3,battery3
1,switch310,switch310
1,switch232,switch232
1,router54,router54
1,router288,router288
1,pipe71,pipe71
1,router72,router72
1,pipe3,pipe3
1,switch52,switch52
1,switch44,switch44
1,rack55,rack55
1,switch161,switch161
1,switch382,switch382
1,router266,router266
1,rack89,rack89
1,switch259,switch259
1,router397,router397
1,switch309,switch309
1,switch236,switch236
1,pipe96,pipe96
1,router372,router372
1,switch85,switch85
1,router139,router139
1,pipe88,pipe88
1,rack24,rack24
1,pipe19,pipe19
1,router171,router171
1,router47,router47
1,switch356,switch356
1,switch113,switch113
1,router28,router28
1,switch56,switch56
1,router256,router256
1,router44,router44
1,pipe32,pipe32
1,rack44,rack44
1,switch193,switch193
1,switch226,switch226
1,switch212,switch212
1,rack33,rack33
1,switch169,switch169
1,router342,router342
1,pipe36,pipe36
1,switch240,switch240
1,rack48,rack48
1,switch3,switch3
1,router63,router63
1,pipe44,pipe44
1,router203,router203
1,switch399,switch399
1,rack7,rack7
1,switch51,switch51
1,switch346,switch346
1,router380,router380
1,pipe21,pipe21
1,rack59,rack59
1,rack10,rack10
1,router121,router121
1,switch7,switch7
1,rack28,rack28
1,switch239,switch239
1,switch26,switch26
1,switch128,switch128
1,switch22,switch22
1,rack92,rack92
1,router353,router353
1,pipe68,pipe68
1,switch262,switch262
1,router230,router230
1,router99,router99
1,router40,router40
1,rack14,rack14
1,router127,router127
1,switch389,switch389
1,router125,router125
1,router276,router276
1,switch142,switch142
1,switch140,switch140
1,router157,router157
1,switch288,switch288
1,switch391,switch391
1,router149,router149
1,switch124,switch124
1,router53,router53
1,rack96,rack96
1,switch139,switch139
1,pipe29,pipe29
1,router10,router10
1,switch249,switch249
1,router39,router39
1,switch366,switch366
1,switch385,switch385
1,router104,router104
1,rack82,rack82
1,battery4,battery4
1,pipe48,pipe48
1,switch231,switch231
1,switch120,switch120
1,router57,router57
1,router130,router130
1,switch79,switch79
1,pipe83,pipe83
1,switch135,switch135
1,router305,router305
1,switch198,switch198
1,router91,router91
1,pipe2,pipe2
1,router214,router214
1,switch381,switch381
1,router317,router317
1,switch170,switch170
1,router191,router191
1,router303,router303
1,router284,router284
1,switch235,switch235
1,pipe87,pipe87
1,switch131,switch131
1,router220,router220
1,rack9,rack9
1,pipe6,pipe6
1,router187,router187
1,rack54,rack54
1,switch209,switch209
1,switch174,switch174
1,router292,router292
1,router265,router265
1,switch84,switch84
1,rack78,rack78
1,rack25,rack25
1,switch341,switch341
1,switch190,switch190
1,switch18,switch18
1,switch223,switch223
1,switch357,switch357
1,switch114,switch114
1,switch67,switch67
1,router35,router35
1,rack36,rack36
1,pipe58,pipe58
1,rack50,rack50
1,switch164,switch164
